cif_file,name,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
mof_8003.cif,mof_8003,12.28841,499.3886,901.5552,4149.4424,4719.68,11948,32448,68672,88064,58,152,424,688,624,2304,4652,6152,37.6684,132.3928,292.4472,446.8768,1.7689,36.6016,25.87293333,100.548,1600,2560,7173.333333,7040,1,8,10,22.66666667,64,176,346.6666667,432,2.3716,8.9936,14.54786667,25.64613333,0,-16.88,-6.153333333,-45.45333333,0,256,220.6666667,730.6666667,0,0,0,0,0,42,36.66666667,127.3333333,0,6.48,5.953333333,18.25333333,190.0944,381.021,583.1404,695.447,840,1704,2416,2432,28,58,88,110,146,356,484,486,12.7132,29.2138,41.8328,46.2942,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.56466,15.95787,31.5371,1315.48,3728.54,0.8274,2.345151681,0.8274,0,2.34515,0,21874.2,0,0.285714286,0.285714286,0.285714286,0.142857143,0,0,0,0,0,0,0.352813
mof_8005.cif,mof_8005,9.572363,499.3886,901.5552,4149.4424,4719.68,11948,32448,68672,88064,58,152,424,688,624,2304,4652,6152,37.6684,132.3928,292.4472,446.8768,1.7689,36.6016,25.87293333,100.548,1600,2560,7173.333333,7040,1,8,10,22.66666667,64,176,346.6666667,432,2.3716,8.9936,14.54786667,25.64613333,0,-16.88,-6.153333333,-45.45333333,0,256,220.6666667,730.6666667,0,0,0,0,0,42,36.66666667,127.3333333,0,6.48,5.953333333,18.25333333,235.4644,490.926,776.9404,979.497,988,2112,3088,3300,36,76,120,158,196,492,712,798,15.6324,37.422,55.8776,65.5374,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.39514,18.04821,33.31485,1251.59,4047.25,0.8378,2.709187567,0.8378,0,2.70919,0,28081,0,0.285714286,0.285714286,0.285714286,0.142857143,0,0,0,0,0,0,0.309244
mof_8007.cif,mof_8007,12.73649,499.3886,901.5552,4149.4424,4719.68,11948,32448,68672,88064,58,152,424,688,624,2304,4652,6152,37.6684,132.3928,292.4472,446.8768,1.7689,36.6016,25.87293333,100.548,1600,2560,7173.333333,7040,1,8,10,22.66666667,64,176,346.6666667,432,2.3716,8.9936,14.54786667,25.64613333,0,-16.88,-6.153333333,-45.45333333,0,256,220.6666667,730.6666667,0,0,0,0,0,42,36.66666667,127.3333333,0,6.48,5.953333333,18.25333333,210.2536,419.1432,600.5056,651.1494,1132,2268,3244,3492,24,52,72,74,124,288,364,342,13.6248,29.85,41.0984,41.9274,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,36.28746667,49,91,133,193.6666667,1,2,3,4,4,10,16,16.66666667,0.5625,1.14,1.7175,2.255,54.76,138.38,222,237.54,0,0.49,0.98,0.223333333,0,1,2,0.333333333,0,0,0,0,0,-1,-2,-0.333333333,0,-0.02,-0.04,-0.006666667,0,-3.9,-7.8,-2.5,34.2643,17.79282,34.14379,1217.95,3658.5,0.8548,2.567668642,0.8548,0,2.56767,0,27220.8,0,0.285714286,0.285714286,0.285714286,0.142857143,0,0,0,0,0,0,0.332909
mof_8008.cif,mof_8008,9.18905,499.3886,901.5552,4149.4424,4719.68,11948,32448,68672,88064,58,152,424,688,624,2304,4652,6152,37.6684,132.3928,292.4472,446.8768,1.7689,36.6016,25.87293333,100.548,1600,2560,7173.333333,7040,1,8,10,22.66666667,64,176,346.6666667,432,2.3716,8.9936,14.54786667,25.64613333,0,-16.88,-6.153333333,-45.45333333,0,256,220.6666667,730.6666667,0,0,0,0,0,42,36.66666667,127.3333333,0,6.48,5.953333333,18.25333333,203.0994,407.031,609.1504,721.457,912,1848,2560,2576,30,62,92,114,154,372,500,500,13.899,31.5854,44.2044,48.6658,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7467,19.22726,36.66184,1122.49,4295.4,0.8669,3.31732517,0.8669,0,3.31733,0,32530,0,0.285714286,0.285714286,0.285714286,0.142857143,0,0,0,0,0,0,0.261325
mof_8019.cif,mof_8019,9.745403,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,118.7144,219.096,337.3204,385.387,548,1008,1456,1420,16,32,48,58,80,192,256,250,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.27483,12.78913,28.27438,1490.13,4073.08,0.8227,2.248748114,0.8227,0,2.24875,0,40805.8,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.365848
mof_8020.cif,mof_8020,10.67034,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,110.3108,195.1684,278.5088,279.309,596,1060,1508,1500,12,24,32,30,56,124,140,114,6.7532,13.7384,18.1184,16.8158,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,37.9088,49,91,133,203,1,2,3,4,4,10,16,14,0.5625,1.14,1.7175,2.235,54.76,138.38,222,216.82,0,0.49,0.98,-0.31,0,1,2,-1,0,0,0,0,0,-1,-2,1,0,-0.02,-0.04,0.02,0,-3.9,-7.8,0.3,27.8604,12.52681,27.8604,1487.23,3850.58,0.8384,2.170704806,0.8384,0,2.17071,0,40073.4,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.386234
mof_8023.cif,mof_8023,7.472589,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,64,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,16,0,2.6,2.44,5.04,86.3494,135.201,169.5304,109.191,472,744,928,600,10,18,20,14,38,72,60,48,5.689,10.4258,11.3716,8.0542,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14483,14.30075,31.13734,1261.82,5026.68,0.9027,3.596070495,0.9027,0,3.59608,0,28606.7,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.251024
mof_8028.cif,mof_8028,5.786378,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,72,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,14,0,2.6,2.44,5.04,131.7194,245.106,363.3304,389.314,620,1152,1600,1444,18,36,52,60,88,206,264,260,8.6082,18.634,25.4164,25.9884,11.8336,8.772,20.6056,13.158,64,48,112,72,1,1,2,1.5,1,3,3.5,4,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0,0.89,0.89,1.335,0,2,2,3,0,0,0,0,0,-2,-1.5,-2.5,0,-0.04,-0.04,-0.06,0,-6,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.75563,17.29881,36.73715,1187.18,5656.01,0.8928,4.253514819,0.8928,0,4.25351,0,85328.4,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.209897
mof_8032.cif,mof_8032,4.265526,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,177.0894,355.011,557.1304,682.442,768,1560,2272,2360,26,54,84,108,138,342,484,524,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.50087,19.65217,41.50087,1023.63,5829.61,0.8995,5.122699911,0.8995,0,5.12269,0,124028,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.175591
mof_8034.cif,mof_8034,3.914378,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,160.2822,307.1558,439.5072,465.2292,864,1664,2376,2496,18,38,52,52,90,206,252,228,10.189,21.7942,29.6084,29.3716,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,36.6928,49,91,133,196,1,2,3,4,4,10,16,16,0.5625,1.14,1.7175,2.25,54.76,138.38,222,232.36,0,0.49,0.98,0.09,0,1,2,0,0,0,0,0,0,-1,-2,0,0,-0.02,-0.04,0,0,-3.9,-7.8,-1.8,40.28573,19.65093,35.14202,966.161,5058.77,0.9126,4.778335698,0.9126,0,4.77833,0,118701,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.190987
mof_8035.cif,mof_8035,4.313516,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,64,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,16,0,2.6,2.44,5.04,99.3544,161.211,195.5404,135.201,544,888,1072,744,12,22,24,18,46,88,76,64,6.8748,12.7974,13.7432,10.4258,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.38609,18.79479,39.38609,925.599,6061.03,0.9345,6.119321865,0.9345,0,6.11931,0,54537.2,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.152713
mof_8049.cif,mof_8049,13.73289,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,64,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,16,0,2.6,2.44,5.04,73.3444,109.191,143.5204,83.181,400,600,784,456,8,14,16,10,30,56,44,34,4.5032,8.0542,9,5.6826,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.91171,9.97499,22.91171,1767.15,3714.28,0.8315,1.747682193,0.8315,0,1.74768,0,12229.6,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.475773
mof_8043.cif,mof_8043,3.02738,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,64,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,16,0,2.6,2.44,5.04,144.7244,271.116,389.3404,393.241,692,1296,1744,1468,20,40,56,62,96,220,272,270,9.794,21.0056,27.788,27.2974,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.47439,21.62482,39.0388,903.601,6672.18,0.9232,6.8169064,0.9232,0,6.8169,0,149804,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.135428
mof_8046.cif,mof_8046,3.621682,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,72,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,14,0,2.6,2.44,5.04,144.7244,271.116,389.3404,415.324,692,1296,1744,1588,20,40,56,64,96,222,280,274,9.794,21.0056,27.788,28.36,11.8336,8.772,20.6056,13.158,64,48,112,72,1,1,2,1.5,1,3,3.5,4,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0,0.89,0.89,1.335,0,2,2,3,0,0,0,0,0,-2,-1.5,-2.5,0,-0.04,-0.04,-0.06,0,-6,-6,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84081,21.74082,44.84081,865.197,6456.78,0.9282,6.926969059,0.9282,0,6.92696,0,152223,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.133998
mof_8051.cif,mof_8051,2.958353,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,190.0944,381.021,583.1404,695.447,840,1704,2416,2432,28,58,88,110,146,356,484,486,12.7132,29.2138,41.8328,46.2942,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0602,23.90286,50.0602,791.208,6731.51,0.932,7.929350508,0.932,0,7.92936,0,103582,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.117538
mof_8053.cif,mof_8053,2.339347,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,235.4644,490.926,776.9404,979.497,988,2112,3088,3300,36,76,120,158,196,492,712,798,15.6324,37.422,55.8776,65.5374,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.55644,26.6495,55.45934,682.985,6662.19,0.9348,9.118487665,0.9348,0,9.11852,0,276081,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.102517
mof_8055.cif,mof_8055,1.633708,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,210.2536,419.1432,600.5056,651.1494,1132,2268,3244,3492,24,52,72,74,124,288,364,342,13.6248,29.85,41.0984,41.9274,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,36.28746667,49,91,133,193.6666667,1,2,3,4,4,10,16,16.66666667,0.5625,1.14,1.7175,2.255,54.76,138.38,222,237.54,0,0.49,0.98,0.223333333,0,1,2,0.333333333,0,0,0,0,0,-1,-2,-0.333333333,0,-0.02,-0.04,-0.006666667,0,-3.9,-7.8,-2.5,52.84978,26.76475,52.81956,652.587,5741.7,0.9429,8.295940453,0.9429,0,8.29597,0,259016,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.113658
mof_8056.cif,mof_8056,1.972423,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,203.0994,407.031,609.1504,721.457,912,1848,2560,2576,30,62,92,114,154,372,500,500,13.899,31.5854,44.2044,48.6658,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.25294,28.25239,58.25294,605.759,7280.25,0.9515,11.43550089,0.9515,0,11.4355,0,160330,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.0832058
mof_8115.cif,mof_8115,7.326699,127.8988,244.928,456.1952,525.632,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.112,34.0544,43.0992,3.61,26.144,19.38,45.524,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044,4.0296,4.2504,8.28,0,-6.16,-2.6,-8.76,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6,2.44,5.04,487.2588,1050.447,1717.0808,2258.894,2118,4704,7280,8564,74,162,264,360,426,1098,1688,2072,33.3626,82.005,128.4488,161.4504,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.08374,14.17649,30.08189,1371,4813.45,0.8358,2.934423121,0.8358,0,2.93442,0,47113.9,0,0,0.333333333,0,0.333333333,0,0.333333333,0,0,0,0,0.284826
