iter	Passed	Remaining
1585	15033	3924
1586	15043	3915
1587	15053	3905
1588	15064	3896
1589	15072	3886
1590	15082	3877
1591	15090	3867
1592	15100	3858
1593	15107	3848
1594	15116	3838
1595	15125	3828
1596	15134	3819
1597	15143	3809
1598	15152	3800
1599	15162	3790
1600	15170	3780
1601	15179	3771
1602	15188	3761
1603	15197	3751
1604	15204	3741
1605	15214	3732
1606	15225	3723
1607	15235	3714
1608	15244	3704
1609	15252	3694
1610	15261	3685
1611	15271	3675
1612	15279	3665
1613	15289	3656
1614	15300	3647
1615	15309	3637
1616	15319	3628
1617	15327	3618
1618	15337	3609
1619	15347	3600
1620	15357	3590
1621	15366	3581
1622	15373	3571
1623	15384	3561
1624	15394	3552
1625	15404	3543
1626	15413	3533
1627	15424	3524
1628	15434	3515
1629	15443	3505
1630	15452	3496
1631	15460	3486
1632	15468	3476
1633	15477	3466
1634	15486	3457
1635	15495	3447
1636	15502	3437
1637	15511	3428
1638	15521	3418
1639	15533	3409
1640	15542	3400
1641	15551	3390
1642	15562	3381
1643	15572	3372
1644	15581	3362
1645	15594	3353
1646	15602	3344
1647	15610	3334
1648	15619	3324
1649	15628	3315
1650	15638	3305
1651	15646	3296
1652	15653	3285
1653	15661	3276
1654	15668	3266
1655	15677	3256
1656	15689	3247
1657	15696	3237
1658	15706	3228
1659	15716	3219
1660	15726	3209
1661	15735	3200
1662	15746	3190
1663	15755	3181
1664	15762	3171
