cif_name,Di,Df,Dif,rho_x,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,rho_y
MOF_net-wmi_node1-N14_edge1-none,8.25032,5.54644,8.25032,1.2438,1443.83,1160.82,0.4325,0.347724715,0.4054,0.0271,0.325936,0.0217881,7151.71,478.074,
MOF_net-wmi_node1-N21_edge1-none,8.37416,5.41567,8.36666,1.20735,1436.3,1189.62,0.4328,0.358471032,0.4025,0.0303,0.333374,0.0250962,7176.18,540.219,
MOF_net-wmi_node1-N49_edge1-none,9.45547,3.13384,9.45547,1.44419,0.0,0.0,0.2826,0.195680624,0.0,0.2826,0.0,0.19568,0.0,1970.87,
MOF_net-wmy_node1-N38_edge1-none,5.17161,3.78475,5.17161,1.7007,587.973,345.724,0.1672,0.09831246,0.1469,0.0203,0.0863762,0.0119363,2311.13,319.373,
MOF_net-wmz_node1-N61_edge1-none,4.37088,3.27225,4.36781,1.83437,0.0,0.0,0.0567,0.030909795,0.0,0.0567,0.0,0.0309098,0.0,766.679,
MOF_net-wna_node1-N14_edge1-none,8.26926,6.95737,8.21098,1.24229,1790.86,1441.59,0.4218,0.339534247,0.4218,0.0,0.339535,0.0,14900.2,0.0,
MOF_net-wna_node1-N33_edge1-none,8.15322,6.56557,7.88685,1.16361,1841.64,1582.7,0.429,0.368680228,0.429,0.0,0.368682,0.0,15872.4,0.0,
MOF_net-wna_node1-N49_edge1-none,7.12765,2.76007,7.12484,1.59699,0.0,0.0,0.1462,0.091547223,0.0,0.1462,0.0,0.0915475,0.0,1844.11,
MOF_net-wna_node1-N52_edge1-none,7.52451,2.91796,7.5007,2.35581,0.0,0.0,0.1378,0.058493682,0.0,0.1378,0.0,0.0584936,0.0,1609.27,
MOF_net-wna_node1-N58_edge1-none,8.17653,6.62907,7.94365,1.16749,1835.05,1571.78,0.4297,0.368054544,0.4297,0.0,0.368053,0.0,15998.5,0.0,
MOF_net-wnd_node1-N20_edge1-none,9.26963,2.51929,9.26963,2.02126,0.0,0.0,0.2992,0.148026479,0.0,0.2992,0.0,0.148026,0.0,5149.22,
MOF_net-wnd_node1-N21_edge1-none,6.75592,5.59771,6.75555,1.28472,1464.78,1140.15,0.3714,0.28909023,0.3489,0.0225,0.271576,0.0175135,11691.8,753.988,
MOF_net-wni_node1-N32_edge1-E10,11.00908,6.08539,10.63181,0.802864,1724.37,2147.77,0.5262,0.655403655,0.5084,0.0178,0.633233,0.0221706,6079.19,212.843,
MOF_net-wnn_node1-N32_edge1-none,8.76704,7.08698,8.75917,1.20622,555.47,460.506,0.2107,0.174677919,0.1652,0.0455,0.136957,0.0377212,1993.64,549.097,
MOF_net-wnr_node1-N32_edge1-none,8.13397,7.77765,8.13397,1.08739,820.65,754.696,0.4227,0.388728975,0.2711,0.1516,0.249312,0.139416,1209.72,676.48,
MOF_net-xfb_node1-N32_edge1-none,5.64429,3.69802,4.01238,1.28208,0.0,0.0,0.1818,0.141800824,0.0,0.1818,0.0,0.141801,0.0,1834.8,
MOF_net-xfc_node1-N32_edge1-none,4.45446,1.64079,2.5635,1.92773,0.0,0.0,0.0447,0.023187895,0.0,0.0447,0.0,0.0231879,0.0,300.036,
MOF_net-xfd_node1-N32_edge1-none,3.60914,2.83857,2.97686,2.29482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-xfg_node1-N32_edge1-none,6.75228,3.84559,6.67702,1.35179,1102.07,815.269,0.3031,0.224221218,0.3031,0.0,0.224222,0.0,2901.27,0.0,
MOF_net-xfg_node1-N59_edge1-none,8.51225,5.33227,8.51225,1.2225,1658.39,1356.55,0.4452,0.364171779,0.4452,0.0,0.364171,0.0,6289.41,0.0,
MOF_net-xfk_node1-N32_edge1-E3,10.78233,5.79533,10.55093,0.687577,1994.11,2900.2,0.5233,0.761078396,0.5233,0.0,0.761078,0.0,15233.5,0.0,
MOF_net-yfx_node1-N0_edge1-none,6.2509,1.83617,6.2509,1.19425,0.0,0.0,0.3696,0.309482939,0.0,0.3696,0.0,0.309482,0.0,1743.58,
MOF_net-yfx_node1-N85_edge1-none,9.70743,3.99104,9.70743,0.859544,1566.93,1822.98,0.4585,0.533422373,0.4585,0.0,0.533422,0.0,2545.25,0.0,
MOF_net-zff_node1-N0_edge1-none,13.46456,3.3114,13.46456,0.849249,0.0,0.0,0.5118,0.602650106,0.0,0.5118,0.0,0.60265,0.0,6790.51,
MOF_net-zfi_node1-N86_edge1-none,8.83588,4.874,8.83588,0.897805,1634.9,1821.0,0.4393,0.48930447,0.4393,0.0,0.489305,0.0,4669.48,0.0,
MOF_net-zfk_node1-N0_edge1-none,5.11606,3.41564,5.10151,1.22242,0.0,0.0,0.205,0.167700136,0.0,0.205,0.0,0.167701,0.0,1889.61,
MOF_net-zfl_node1-N0_edge1-none,4.96414,2.5563,4.3004,1.5009,0.0,0.0,0.0267,0.017789326,0.0,0.0267,0.0,0.0177894,0.0,200.446,
MOF_net-zfm_node1-N0_edge1-none,4.79465,2.54383,3.77854,1.37978,0.0,0.0,0.0253,0.018336257,0.0,0.0253,0.0,0.0183363,0.0,206.608,
MOF_net-zfo_node1-N86_edge1-none,7.05863,4.43752,7.02326,1.07769,1136.99,1055.03,0.3137,0.291085563,0.3137,0.0,0.291087,0.0,2777.87,0.0,
MOF_net-zfp_node1-N0_edge1-none,4.79178,3.55505,4.77346,1.19747,0.0,0.0,0.1602,0.133782057,0.0,0.1602,0.0,0.133782,0.0,1507.42,
MOF_net-zfq_node1-N0_edge1-none,4.60446,3.12194,3.75194,1.31911,0.0,0.0,0.0504,0.038207579,0.0,0.0504,0.0,0.0382076,0.0,430.514,
MOF_net-zni_node1-N10_edge1-none,4.4445,3.58748,4.44042,1.42685,0.0,0.0,0.0516,0.036163577,0.0,0.0516,0.0,0.0361635,0.0,431.686,
MOF_net-zni_node1-N29_edge1-none,5.09309,3.67632,5.09309,1.63966,0.0,0.0,0.0809,0.049339497,0.0,0.0809,0.0,0.0493396,0.0,762.552,
MOF_net-zni_node1-N78_edge1-none,3.93796,3.49084,3.93635,1.76429,0.0,0.0,0.0082,0.004647762,0.0,0.0082,0.0,0.00464775,0.0,75.774,
MOF_net-zzz_node1-N12_node2-orgN9_edge1-none,8.14032,6.60099,8.10502,2.01345,826.171,410.326,0.2756,0.136879485,0.2756,0.0,0.136879,0.0,814.883,0.0,
MOF_net-zzz_node1-N13_node2-orgN9_edge1-none,5.4856,4.58444,5.28073,2.53144,391.618,154.702,0.1619,0.063955693,0.148,0.0139,0.0584648,0.00549095,287.069,26.9612,
MOF_net-zzz_node1-N16_node2-orgN8_edge1-none,8.75234,7.74662,8.75234,1.9494,823.003,422.183,0.2845,0.145942341,0.2845,0.0,0.145943,0.0,863.025,0.0,
MOF_net-zzz_node1-N19_node2-orgN11_edge1-none,7.68147,6.60537,7.68147,1.19426,1088.87,911.752,0.3252,0.272302514,0.3252,0.0,0.272302,0.0,1148.65,0.0,
MOF_net-zzz_node1-N30_node2-orgN9_edge1-none,5.26858,4.41626,5.26858,1.77763,922.172,518.766,0.2346,0.13197347,0.2346,0.0,0.131974,0.0,749.406,0.0,
MOF_net-zzz_node1-N36_node2-orgN8_edge1-none,8.63598,7.5968,8.63598,2.07704,793.08,381.832,0.2779,0.133796171,0.2779,0.0,0.133796,0.0,820.244,0.0,
MOF_net-zzz_node1-N39_node2-orgN8_edge1-none,6.25727,5.77668,6.25727,1.34858,1137.95,843.813,0.3522,0.261163594,0.3522,0.0,0.261163,0.0,1075.97,0.0,
MOF_net-zzz_node1-N48_node2-orgN22_edge1-none,6.12462,4.08495,6.12029,1.93844,328.647,169.542,0.1163,0.059996698,0.1091,0.0072,0.0562823,0.00371432,482.559,31.8462,
MOF_net-zzz_node1-N49_node2-orgN11_edge1-none,7.54383,6.51301,7.54383,1.06186,1147.93,1081.06,0.348,0.327726819,0.348,0.0,0.327728,0.0,1182.4,0.0,
MOF_net-zzz_node1-N58_node2-orgN8_edge1-none,8.76487,7.69612,8.76487,1.99414,828.366,415.4,0.2859,0.143370074,0.2859,0.0,0.14337,0.0,875.499,0.0,
MOF_net-zzz_node1-N69_node2-orgN8_edge1-none,6.05162,5.25472,6.05162,1.81655,697.563,384.004,0.2548,0.140265889,0.2112,0.0436,0.116264,0.0240015,720.873,148.817,
MOF_net-anh_node1-N15_node2-orgN8_edge1-none,7.2684,4.42805,7.06451,1.13638,1569.42,1381.06,0.4334,0.381386508,0.4334,0.0,0.381385,0.0,1727.39,0.0,
MOF_net-anh_node1-N15_node2-orgN9_edge1-none,8.26773,5.5505,8.20094,0.938897,1955.42,2082.68,0.5246,0.558740735,0.5246,0.0,0.558741,0.0,2413.65,0.0,
MOF_net-anh_node1-N17_node2-orgN8_edge1-none,7.22014,4.38458,7.22014,1.07143,1590.14,1484.13,0.4393,0.410012787,0.4393,0.0,0.410011,0.0,1810.26,0.0,
MOF_net-anh_node1-N20_node2-orgN8_edge1-none,6.44887,3.07237,6.44887,1.87859,0.0,0.0,0.266,0.141595558,0.0,0.266,0.0,0.141595,0.0,546.051,
MOF_net-anh_node1-N20_node2-orgN9_edge1-none,6.86518,3.90184,6.28576,1.50449,1234.35,820.444,0.3749,0.249187432,0.3749,0.0,0.249188,0.0,908.779,0.0,
MOF_net-anh_node1-N33_node2-orgN11_edge1-none,13.1445,11.92485,13.1445,0.672934,1943.62,2888.28,0.7024,1.043787355,0.7024,0.0,1.04379,0.0,4816.97,0.0,
MOF_net-anh_node1-N58_node2-orgN22_edge1-none,12.26816,11.53887,12.26816,0.664872,1985.81,2986.75,0.6911,1.039448195,0.6911,0.0,1.03945,0.0,4853.83,0.0,
MOF_net-anh_node1-N69_node2-orgN22_edge1-none,9.49013,6.12521,9.20955,0.807053,2147.9,2661.41,0.6276,0.777644095,0.6276,0.0,0.777644,0.0,3685.97,0.0,
MOF_net-anh_node1-N70_node2-orgN23_edge1-none,14.48947,12.55225,14.38029,0.658283,1767.39,2684.85,0.6787,1.031015536,0.6787,0.0,1.03102,0.0,5323.47,0.0,
MOF_net-anh_node1-N70_node2-orgN3_edge1-none,13.30934,11.45264,13.19438,0.684399,1927.87,2816.89,0.6981,1.020019024,0.6981,0.0,1.02002,0.0,4757.75,0.0,
MOF_net-anh_node1-N81_node2-orgN8_edge1-none,6.54146,3.6861,6.54146,1.45767,0.0,0.0,0.3068,0.210472878,0.0,0.3068,0.0,0.210472,0.0,769.425,
MOF_net-apo_node1-N44_node2-orgN3_edge1-none,6.37364,3.93159,6.16897,1.28646,1095.36,851.458,0.2852,0.22169364,0.2852,0.0,0.221694,0.0,1904.55,0.0,
MOF_net-apo_node1-N44_node2-orgN5_edge1-none,6.34084,3.85001,6.05876,1.2856,1099.14,854.962,0.2923,0.227364655,0.2923,0.0,0.227364,0.0,1956.3,0.0,
MOF_net-apo_node1-N46_node2-orgN5_edge1-none,6.32378,3.83825,6.04356,1.29222,1081.59,837.0,0.2897,0.224187832,0.2897,0.0,0.224188,0.0,1933.96,0.0,
MOF_net-apo_node1-N48_node2-orgN5_edge1-none,6.31528,3.82864,6.04333,1.28483,1063.21,827.513,0.2864,0.222908867,0.2864,0.0,0.222909,0.0,1902.31,0.0,
MOF_net-apo_node1-N52_node2-orgN8_edge1-none,6.44144,5.50928,6.44064,1.63636,1207.5,737.918,0.3769,0.23032829,0.3769,0.0,0.230328,0.0,998.166,0.0,
MOF_net-bcg_node1-N22_edge1-none,3.70963,2.91662,3.68318,1.73203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcg_node1-N34_edge1-E10,5.12707,3.94162,5.11265,1.78592,158.264,88.6174,0.1438,0.080518724,0.0472,0.0966,0.026429,0.0540898,221.678,453.688,
MOF_net-bcg_node1-N5_edge1-E10,4.85451,2.57515,4.18454,1.68832,0.0,0.0,0.0399,0.023632961,0.0,0.0399,0.0,0.023633,0.0,180.156,
MOF_net-bcg_node1-N5_edge1-E3,5.3361,2.64249,5.21246,1.34805,0.0,0.0,0.1723,0.12781425,0.0,0.1723,0.0,0.127814,0.0,770.382,
MOF_net-bcg_node1-N60_edge1-E10,6.08903,3.45914,6.03577,1.80174,0.0,0.0,0.1301,0.072207977,0.0,0.1301,0.0,0.072208,0.0,608.996,
MOF_net-bcg_node1-N60_edge1-E2,5.0039,3.33271,5.0039,1.72841,0.0,0.0,0.1343,0.077701471,0.0,0.1343,0.0,0.0777014,0.0,651.206,
MOF_net-bcg_node1-N76_edge1-E10,6.12779,4.21265,6.12779,1.17338,1014.82,864.871,0.2793,0.238030306,0.2793,0.0,0.23803,0.0,1660.45,0.0,
MOF_net-bcg_node1-N77_edge1-E10,6.50006,4.01859,6.12956,1.19148,902.156,757.176,0.2633,0.220985665,0.2633,0.0,0.220986,0.0,1541.55,0.0,
MOF_net-bcg_node1-N84_edge1-E10,5.06384,3.96334,5.06384,1.79524,150.324,83.7345,0.1268,0.070631225,0.0417,0.0851,0.023228,0.047403,196.977,401.985,
MOF_net-bcs_node1-N19_edge1-E3,6.69596,3.90456,5.80827,1.03687,1195.71,1153.19,0.2791,0.269175499,0.2728,0.0063,0.263099,0.00607596,4593.67,106.086,
MOF_net-bcs_node1-N39_edge1-E10,7.17678,4.44487,6.50938,1.00099,1473.6,1472.15,0.3152,0.314888261,0.3152,0.0,0.314888,0.0,6998.43,0.0,
MOF_net-bcs_node1-N39_edge1-none,3.82602,2.54493,3.78684,1.74366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcs_node1-N46_edge1-E3,6.0767,3.8859,6.02396,1.18312,1016.69,859.325,0.1789,0.151210359,0.1756,0.0033,0.148421,0.00278923,5216.3,98.0283,
MOF_net-bcs_node1-N53_edge1-none,4.91595,3.15972,4.91595,1.78758,0.0,0.0,0.1427,0.079828595,0.0,0.1427,0.0,0.0798286,0.0,837.418,
MOF_net-bcu-b_node1-N76_node2-N31_edge1-none,3.69451,2.72568,3.68023,1.78972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu-b_node1-N76_node2-N76_edge1-E10,5.14428,4.16183,5.14428,1.07878,1161.78,1076.94,0.3309,0.306735386,0.3309,0.0,0.306736,0.0,1069.86,0.0,
MOF_net-bcu-b_node1-N76_node2-N76_edge1-none,3.43187,1.25059,3.42831,1.76934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu-b_node1-N76_node2-N80_edge1-E10,6.55956,5.53467,6.5484,1.05072,1512.94,1439.91,0.4517,0.429895691,0.4517,0.0,0.429895,0.0,1594.98,0.0,
MOF_net-bcu-b_node1-N76_node2-N80_edge1-none,5.24789,1.84202,3.77919,1.76096,0.0,0.0,0.1048,0.059512993,0.0,0.1048,0.0,0.059513,0.0,113.157,
MOF_net-bcu-b_node1-N77_node2-N77_edge1-none,3.68267,0.9641,3.67809,1.76374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu-b_node1-N77_node2-N80_edge1-none,5.31538,1.67829,3.97836,1.76199,0.0,0.0,0.1364,0.077412471,0.0,0.1364,0.0,0.0774124,0.0,147.191,
MOF_net-bcu-b_node1-N80_node2-N31_edge1-none,4.28572,3.28176,3.74667,1.78528,0.0,0.0,0.0361,0.020220918,0.0,0.0361,0.0,0.0202209,0.0,44.3292,
MOF_net-bcu-b_node1-N80_node2-N76_edge1-none,5.26706,3.87136,5.26671,1.76189,430.446,244.309,0.1899,0.107781984,0.1899,0.0,0.107782,0.0,204.935,0.0,
MOF_net-bcu-b_node1-N80_node2-N80_edge1-none,5.98098,4.58168,5.98098,1.83194,572.57,312.548,0.2336,0.127515093,0.2336,0.0,0.127515,0.0,270.798,0.0,
MOF_net-bcu_node1-N31_edge1-E10,6.43836,4.58719,5.51812,1.23678,1434.72,1160.04,0.4052,0.327624962,0.4052,0.0,0.327624,0.0,1333.29,0.0,
MOF_net-bcu_node1-N31_edge1-none,2.78839,2.27482,2.78839,2.15887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu_node1-N5_edge1-E2,5.72585,4.1998,5.72585,1.09208,1278.47,1170.68,0.3749,0.343289869,0.3749,0.0,0.34329,0.0,1299.36,0.0,
MOF_net-bcu_node1-N5_edge1-none,2.76425,1.2739,2.76425,2.05647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu_node1-N76_edge1-none,3.43187,1.25059,3.42831,1.76934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu_node1-N77_edge1-none,3.68267,0.9641,3.67809,1.76374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bcu_node1-N80_edge1-none,5.98098,4.58168,5.98098,1.83194,572.57,312.548,0.2336,0.127515093,0.2336,0.0,0.127515,0.0,270.798,0.0,
MOF_net-bsn_node1-N39_edge1-none,4.05615,3.37635,3.88719,1.41029,0.0,0.0,0.0939,0.066582051,0.0,0.0939,0.0,0.0665819,0.0,189.301,
MOF_net-bsn_node1-N49_edge1-none,4.75715,4.42577,4.73251,1.58034,484.993,306.892,0.1932,0.122252174,0.1932,0.0,0.122252,0.0,273.625,0.0,
MOF_net-bsn_node1-N52_edge1-none,5.1499,4.55176,5.13728,2.25083,549.292,244.04,0.2201,0.09778615,0.2201,0.0,0.0977863,0.0,298.921,0.0,
MOF_net-bsn_node1-N69_edge1-none,3.54959,2.64234,3.2105,1.88445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-bsn_node1-N6_edge1-none,5.24969,4.35092,5.24969,1.38134,529.414,383.26,0.2253,0.163102495,0.1753,0.05,0.126905,0.0361966,395.309,112.752,
MOF_net-cag_node1-N42_edge1-none,5.83562,4.24043,5.83562,1.48101,889.679,600.723,0.2464,0.166372948,0.2464,0.0,0.166372,0.0,2060.39,0.0,
MOF_net-cdl_node1-N24_edge1-none,6.51918,5.85332,6.51918,0.940856,1434.2,1524.35,0.3711,0.394428053,0.3711,0.0,0.394428,0.0,748.508,0.0,
MOF_net-cdl_node1-N57_edge1-none,4.37909,3.08083,4.36134,1.78422,0.0,0.0,0.2236,0.125320869,0.0,0.2236,0.0,0.125321,0.0,255.394,
MOF_net-cml_node1-N38_node2-orgN8_edge1-none,6.21916,4.57994,6.21916,1.33188,1010.01,758.335,0.3264,0.245067123,0.3264,0.0,0.245067,0.0,1041.47,0.0,
MOF_net-crs_node1-N45_edge1-none,5.14615,3.41227,5.13892,1.73699,0.0,0.0,0.0691,0.039781461,0.0,0.0691,0.0,0.0397816,0.0,1156.84,
MOF_net-ctn_node1-N42_node2-orgN22_edge1-none,8.66613,4.81986,8.66308,0.98101,1580.43,1611.02,0.4043,0.412126278,0.4043,0.0,0.412126,0.0,4978.88,0.0,
MOF_net-ctn_node1-N42_node2-orgN8_edge1-none,5.73766,2.93278,5.26891,1.65195,0.0,0.0,0.0547,0.033112382,0.0,0.0547,0.0,0.0331123,0.0,392.108,
MOF_net-ctn_node1-N73_node2-orgN8_edge1-none,6.28145,4.62418,6.22254,1.36452,1390.88,1019.32,0.3717,0.272403483,0.3676,0.0041,0.2694,0.00300473,2839.82,31.6737,
MOF_net-dft_node1-N42_edge1-none,5.57459,2.92303,4.14443,1.41613,0.0,0.0,0.133,0.093917931,0.0,0.133,0.0,0.0939177,0.0,581.549,
MOF_net-dia_node1-N4_edge1-none,3.61882,2.34041,3.61882,1.61693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-dmp_node1-N24_edge1-none,2.20402,1.60379,2.16073,2.30689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-dmp_node1-N29_edge1-E10,6.99263,4.93827,6.30088,0.979057,1658.51,1693.99,0.4568,0.466571405,0.4568,0.0,0.466572,0.0,1745.29,0.0,
MOF_net-dmp_node1-N29_edge1-none,3.83127,2.73129,3.83127,2.20023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-dmp_node1-N42_edge1-none,2.24882,1.2801,2.23386,2.9547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-dmp_node1-N4_edge1-none,3.64974,0.72263,3.64373,2.32394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-dmp_node1-N78_edge1-none,4.03245,3.59259,4.03245,1.82395,0.0,0.0,0.0522,0.028619206,0.0,0.0522,0.0,0.0286192,0.0,58.3236,
MOF_net-ecc_node1-N80_edge1-none,3.90172,2.84465,3.88573,1.99217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ecf_node1-N76_edge1-none,7.27397,3.36486,7.24807,1.37649,0.0,0.0,0.2206,0.160262697,0.0,0.2206,0.0,0.160262,0.0,807.299,
MOF_net-ech_node1-N77_edge1-none,6.98186,3.10139,6.96509,1.4642,0.0,0.0,0.1144,0.078131403,0.0,0.1144,0.0,0.0781316,0.0,1574.31,
MOF_net-ecn_node1-N22_edge1-none,5.38239,4.3628,4.70704,1.46934,247.468,168.421,0.2247,0.152925803,0.0691,0.1556,0.0470279,0.105898,437.029,984.106,
MOF_net-ecn_node1-N77_edge1-none,4.77186,2.53016,4.77155,1.7366,0.0,0.0,0.0092,0.005297708,0.0,0.0092,0.0,0.00529772,0.0,40.0298,
MOF_net-ecv_node1-N22_edge1-none,4.10765,3.42966,4.10755,1.60787,0.0,0.0,0.0231,0.014366833,0.0,0.0231,0.0,0.0143669,0.0,237.353,
MOF_net-ecv_node1-N76_edge1-none,4.68318,2.7745,3.44899,1.50505,0.0,0.0,0.0325,0.021593967,0.0,0.0325,0.0,0.021594,0.0,290.071,
MOF_net-ecv_node1-N77_edge1-none,4.72216,2.22482,4.26406,1.56283,0.0,0.0,0.0783,0.050101419,0.0,0.0783,0.0,0.0501014,0.0,673.01,
MOF_net-eea_node1-N20_node2-orgN8_edge1-none,8.50503,5.23676,8.50496,1.46045,1475.02,1009.98,0.4437,0.303810469,0.4049,0.0388,0.277243,0.0265672,3207.5,307.362,
MOF_net-eea_node1-N47_node2-orgN8_edge1-none,6.60585,5.20117,6.60585,1.75768,732.499,416.742,0.2291,0.130342269,0.1914,0.0377,0.108893,0.0214487,2071.39,408.001,
MOF_net-eea_node1-N49_node2-orgN8_edge1-none,6.32696,3.90155,6.1518,1.23001,818.507,665.449,0.3028,0.24617686,0.214,0.0888,0.173983,0.0721947,1375.98,570.969,
MOF_net-fce_node1-N0_edge1-none,15.35815,5.03654,15.35815,1.21714,1259.49,1034.79,0.4021,0.330364625,0.4021,0.0,0.330364,0.0,5583.68,0.0,
MOF_net-fcs_node1-N86_edge1-none,7.72174,2.7652,7.71289,1.14472,0.0,0.0,0.183,0.159864421,0.0,0.183,0.0,0.159864,0.0,4576.79,
MOF_net-fcu_node1-N2_edge1-E10,9.44986,3.42935,9.39259,1.49968,0.0,0.0,0.3126,0.208444468,0.0,0.3126,0.0,0.208444,0.0,2797.27,
MOF_net-fcu_node1-N2_edge1-none,5.39334,2.27764,5.39334,2.53604,0.0,0.0,0.0972,0.038327471,0.0,0.0972,0.0,0.0383275,0.0,306.37,
MOF_net-fcu_node1-N3_edge1-E10,6.07058,2.41544,6.07058,1.60674,0.0,0.0,0.1159,0.072133637,0.0,0.1159,0.0,0.0721338,0.0,767.458,
MOF_net-fcu_node1-N3_edge1-E2,6.53699,2.49076,6.25742,1.562,0.0,0.0,0.1334,0.085403329,0.0,0.1334,0.0,0.0854033,0.0,901.844,
MOF_net-fcu_node1-N3_edge1-none,2.95433,1.1774,2.95433,2.43189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-fcu_node1-N72_edge1-E10,8.53495,3.61027,8.53495,1.29471,0.0,0.0,0.3135,0.242139166,0.0,0.3135,0.0,0.242139,0.0,3114.04,
MOF_net-fcu_node1-N7_edge1-E3,10.94306,3.60902,10.93777,1.66351,0.0,0.0,0.3928,0.236127225,0.0,0.3928,0.0,0.236127,0.0,3424.79,
MOF_net-fcu_node1-N8_edge1-none,5.88019,2.55521,5.86569,2.9495,0.0,0.0,0.1514,0.051330734,0.0,0.1514,0.0,0.0513307,0.0,551.554,
MOF_net-flu-e_node1-N38_edge1-none,13.73698,4.11016,13.73697,1.29761,1354.19,1043.6,0.452,0.348332704,0.452,0.0,0.348332,0.0,8284.59,0.0,
MOF_net-ftw_node1-N72_node2-orgN1_edge1-none,10.93661,2.32033,10.93661,1.14445,0.0,0.0,0.275,0.240290096,0.0,0.275,0.0,0.240291,0.0,1187.19,
MOF_net-gar_node1-N18_node2-N43_edge1-none,5.75758,2.14529,5.58772,1.75626,0.0,0.0,0.0871,0.049594024,0.0,0.0871,0.0,0.0495942,0.0,2018.67,
MOF_net-gar_node1-N42_node2-N69_edge1-none,7.5747,4.7569,7.5747,1.49195,1140.62,764.519,0.2417,0.162002748,0.2417,0.0,0.162003,0.0,6199.92,0.0,
MOF_net-gar_node1-N55_node2-N33_edge1-none,9.23615,6.1796,9.23615,1.06058,1800.96,1698.09,0.4553,0.429293405,0.4553,0.0,0.429292,0.0,12344.6,0.0,
MOF_net-gar_node1-N74_node2-N47_edge1-none,6.07725,2.43222,6.07725,1.82581,0.0,0.0,0.0968,0.053017565,0.0,0.0968,0.0,0.0530176,0.0,2369.11,
MOF_net-gar_node1-N78_node2-N43_edge1-none,5.73673,2.34504,5.37158,1.82062,0.0,0.0,0.0979,0.053772891,0.0,0.0979,0.0,0.053773,0.0,2216.44,
MOF_net-gar_node1-N78_node2-N46_edge1-none,6.06126,3.10454,5.1851,1.70625,0.0,0.0,0.1203,0.070505495,0.0,0.1203,0.0,0.0705055,0.0,2912.4,
MOF_net-gar_node1-N78_node2-N47_edge1-none,5.77033,2.3551,5.51262,1.79522,0.0,0.0,0.1009,0.056204811,0.0,0.1009,0.0,0.056205,0.0,2300.89,
MOF_net-ghw_node1-N85_edge1-E10,7.56985,4.47293,7.52396,0.869977,1791.69,2059.46,0.4312,0.495645287,0.4312,0.0,0.495645,0.0,9212.52,0.0,
MOF_net-ghw_node1-N86_edge1-none,2.80474,1.94199,2.62882,1.57355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-gis_node1-N4_edge1-none,4.95287,3.56016,4.38577,1.22111,0.0,0.0,0.0613,0.050200228,0.0,0.0613,0.0,0.0502002,0.0,835.34,
MOF_net-hbo_node1-N4_edge1-none,7.72522,3.10276,7.35206,1.25297,0.0,0.0,0.2024,0.16153619,0.0,0.2024,0.0,0.161536,0.0,4031.98,
MOF_net-hcp_node1-N72_edge1-E2,7.42672,3.7173,6.92262,1.37159,0.0,0.0,0.2374,0.173083793,0.0,0.2374,0.0,0.173083,0.0,1106.09,
MOF_net-hcp_node1-N7_edge1-E10,6.19489,3.50881,6.19489,2.09678,0.0,0.0,0.1875,0.089422829,0.0,0.1875,0.0,0.0894226,0.0,755.512,
MOF_net-hcp_node1-N7_edge1-E2,6.60127,4.42391,6.60127,2.04645,491.057,239.955,0.2587,0.126414034,0.1414,0.1173,0.0690952,0.0573187,581.022,481.994,
MOF_net-hcp_node1-N8_edge1-E2,6.53779,3.53335,6.45905,1.74516,0.0,0.0,0.2849,0.163251507,0.0,0.2849,0.0,0.163252,0.0,1313.51,
MOF_net-hcp_node1-N8_edge1-none,3.87182,2.08861,3.70646,3.23329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
